objectid,mode,lineabbr,route,month_,year_,servicetype,stopname,stopabbrone,stopabbrtwo,avgboardings,avgalightings
20823,Light Rail,704,Green Line,February,2024,WKD,City Center Station,TX128001,TX128002,1133.288567000000057,1134.925203999999894
20824,Light Rail,704,Green Line,February,2024,SAT,Decker Lake Station,TX101742,TX101743,196.880752199999989,213.429949399999998
20825,Light Rail,703,Red Line,February,2024,WKD,South Jordan Parkway Station,TX101716,TX101717,125.502228400000007,123.945766700000007
20826,Light Rail,703,Red Line,February,2024,SUN,Ballpark Station,TX125092,TX125093,290.791705199999967,301.747198499999968
20827,Light Rail,703,Red Line,February,2024,WKD,900 South Station,TX136084,TX136085,369.069969900000046,346.946879599999988
20828,Light Rail,703,Red Line,February,2024,WKD,Fort Douglas Station,TX127247,TX127251,639.302032100000019,658.968632899999989
20829,Light Rail,704,Green Line,February,2024,WKD,600 South Station,TX102103,TX102104,400.511240499999985,359.849778499999957
20830,Light Rail,703,Red Line,February,2024,SUN,2700 W. Sugar Factory Rd Station,TX101724,TX101725,40.505368130000001,43.588719130000001
20831,Light Rail,703,Red Line,February,2024,WKD,Bingham Junction Station,TX101730,TX101731,255.291378900000012,270.423504499999979
20832,Light Rail,703,Red Line,February,2024,SUN,Murray North Station,TX136045,TX136048,145.493496800000003,133.902173500000004
20833,Light Rail,704,Green Line,February,2024,SUN,North Temple Bridge/Guadalupe,TX101991,TX101992,143.535551700000013,136.731925899999993
20834,Light Rail,703,Red Line,February,2024,SUN,West Jordan City Center Station,TX101726,TX101727,105.783204099999992,116.073438300000007
20835,Light Rail,703,Red Line,February,2024,SAT,Murray Central Station,TX153027,TX153034,454.985163000000000,446.294114100000002
20836,Light Rail,704,Green Line,February,2024,WKD,Central Pointe Station,TX125094,TX125096,941.789442799999961,1077.219818000000032
20837,Light Rail,704,Green Line,February,2024,SUN,Central Pointe Station,TX125094,TX125096,324.625586499999997,460.661333899999988
20838,Light Rail,701,Blue Line,February,2024,SAT,Historic Sandy Station,TX173021,TX173022,265.901945399999988,247.980947200000003
20839,Light Rail,703,Red Line,February,2024,WKD,Library Station,TX126074,TX126076,939.394941200000062,896.365662299999940
20840,Light Rail,703,Red Line,February,2024,WKD,Fashion Place West Station,TX153041,TX153045,607.793466100000046,589.907656299999985
20841,Light Rail,701,Blue Line,February,2024,WKD,Midvale Fort Union Station,TX153046,TX153047,533.631003099999930,510.718698299999971
20842,Light Rail,704,Green Line,February,2024,SUN,Arena Station,TX125067,TX125069,438.789559999999994,351.860004800000013
20843,Light Rail,704,Green Line,February,2024,SUN,Jackson/Euclid Station,TX101993,TX101994,391.162699299999986,360.343565500000011
20844,Light Rail,704,Green Line,February,2024,SUN,RIVER TRAIL STATION,TX101738,TX101739,61.106732659999999,57.196836790000006
20845,Light Rail,701,Blue Line,February,2024,SUN,Midvale Fort Union Station,TX153046,TX153047,254.107936499999994,243.673809500000004
20846,Light Rail,703,Red Line,February,2024,SUN,Meadowbrook Station,TX136035,TX136036,182.717873600000019,153.201568800000018
20847,Light Rail,701,Blue Line,February,2024,WKD,Sandy Expo Station,TX173129,TX173130,122.197399199999992,129.339539799999983
20848,Light Rail,703,Red Line,February,2024,SUN,Fort Douglas Station,TX127247,TX127251,301.735314899999992,350.948402400000020
20849,Light Rail,704,Green Line,February,2024,WKD,Airport Station,TX198004,TX198005,981.114869899999917,930.016464599999949
20850,Light Rail,703,Red Line,February,2024,SUN,University South Campus Station,TX127236,TX127243,103.890826300000001,118.596145000000007
20851,Light Rail,704,Green Line,February,2024,SAT,Fairpark Station,TX101995,TX101996,575.931952000000024,618.736606499999994
20852,Light Rail,701,Blue Line,February,2024,SUN,Ballpark Station,TX125092,TX125093,280.413095199999987,229.626190500000007
20853,Streetcar,720,S-Line,January,2017,SUN,300 East Station,TX198142,TX198142,60.799999999999997,60.000000000000000
20854,Streetcar,720,S-Line,January,2017,WKD,700 East Station,TX198144,TX198144,100.808897200000004,94.447619050000000
20855,Streetcar,720,S-Line,January,2017,WKD,South Salt Lake City Station,TX198141,TX198141,51.916666670000005,67.061904759999990
20856,Streetcar,720,S-Line,January,2017,SAT,700 East Station,TX198144,TX198144,78.833333329999988,80.333333329999988
20857,Streetcar,720,S-Line,January,2017,SUN,Fairmont Station,TX198146,TX198146,169.800000000000011,178.000000000000000
20858,Streetcar,720,S-Line,January,2017,SUN,700 East Station,TX198144,TX198144,51.600000000000001,45.799999999999997
20859,Streetcar,720,S-Line,January,2017,SUN,500 East Station,TX198143,TX198143,90.400000000000006,82.799999999999997
20860,Streetcar,720,S-Line,January,2017,SUN,Central Pointe Station,TX198140,TX198140,335.800000000000011,330.600000000000023
20861,Streetcar,720,S-Line,January,2017,WKD,500 East Station,TX198143,TX198143,143.023809499999999,137.238095200000004
20862,Streetcar,720,S-Line,January,2017,SAT,Fairmont Station,TX198146,TX198146,223.416666699999979,227.083333300000021
20863,Streetcar,720,S-Line,January,2017,SAT,500 East Station,TX198143,TX198143,127.000000000000000,110.000000000000000
20864,Streetcar,720,S-Line,January,2017,SAT,South Salt Lake City Station,TX198141,TX198141,46.166666670000005,54.166666670000005
20865,Streetcar,720,S-Line,January,2017,WKD,300 East Station,TX198142,TX198142,100.921428599999999,100.178571399999996
20866,Streetcar,720,S-Line,January,2017,SAT,300 East Station,TX198142,TX198142,68.333333329999988,69.833333329999988
20867,Streetcar,720,S-Line,January,2017,SAT,Sugarmont Station,TX198145,TX198145,106.166666700000007,114.583333299999993
20868,Streetcar,720,S-Line,January,2017,WKD,Central Pointe Station,TX198140,TX198140,531.031203000000005,528.768421100000069
20869,Streetcar,720,S-Line,January,2017,SAT,Central Pointe Station,TX198140,TX198140,415.916666700000007,409.666666700000007
20870,Streetcar,720,S-Line,January,2017,WKD,Sugarmont Station,TX198145,TX198145,117.073809500000010,117.335714300000006
20871,Streetcar,720,S-Line,January,2017,WKD,Fairmont Station,TX198146,TX198146,267.023809499999970,267.807142899999974
20872,Streetcar,720,S-Line,January,2017,SUN,Sugarmont Station,TX198145,TX198145,90.400000000000006,94.200000000000003
20873,Streetcar,720,S-Line,January,2017,SUN,South Salt Lake City Station,TX198141,TX198141,27.000000000000000,34.399999999999999
20874,Streetcar,720,S-Line,February,2017,SAT,Sugarmont Station,TX198145,TX198145,139.500000000000000,137.750000000000000
20875,Streetcar,720,S-Line,February,2017,SAT,500 East Station,TX198143,TX198143,135.000000000000000,122.000000000000000
20876,Streetcar,720,S-Line,February,2017,WKD,700 East Station,TX198144,TX198144,100.807017500000001,95.105263159999993
20877,Streetcar,720,S-Line,February,2017,SAT,Central Pointe Station,TX198140,TX198140,486.750000000000000,506.583333299999993
20878,Streetcar,720,S-Line,February,2017,SUN,Central Pointe Station,TX198140,TX198140,379.399999999999977,367.600000000000023
20879,Streetcar,720,S-Line,February,2017,WKD,South Salt Lake City Station,TX198141,TX198141,57.143274849999997,73.046783630000007
20880,Streetcar,720,S-Line,February,2017,WKD,500 East Station,TX198143,TX198143,150.450292399999995,149.403508799999997
20881,Streetcar,720,S-Line,February,2017,WKD,Central Pointe Station,TX198140,TX198140,557.915548699999931,542.116271100000063
20882,Streetcar,720,S-Line,February,2017,SUN,700 East Station,TX198144,TX198144,63.399999999999999,53.000000000000000
20883,Streetcar,720,S-Line,February,2017,SAT,300 East Station,TX198142,TX198142,81.250000000000000,74.750000000000000
20884,Streetcar,720,S-Line,February,2017,SAT,South Salt Lake City Station,TX198141,TX198141,44.750000000000000,45.750000000000000
20885,Streetcar,720,S-Line,February,2017,SUN,500 East Station,TX198143,TX198143,111.400000000000006,97.400000000000006
20886,Streetcar,720,S-Line,February,2017,SAT,700 East Station,TX198144,TX198144,102.500000000000000,90.250000000000000
20887,Streetcar,720,S-Line,February,2017,SUN,South Salt Lake City Station,TX198141,TX198141,39.399999999999999,41.799999999999997
20888,Streetcar,720,S-Line,February,2017,SUN,Fairmont Station,TX198146,TX198146,189.400000000000006,202.199999999999989
20889,Streetcar,720,S-Line,February,2017,WKD,Fairmont Station,TX198146,TX198146,277.750945999999999,274.134502900000030
20890,Streetcar,720,S-Line,February,2017,SUN,Sugarmont Station,TX198145,TX198145,106.000000000000000,128.199999999999989
20891,Streetcar,720,S-Line,February,2017,WKD,300 East Station,TX198142,TX198142,98.435672509999989,99.578947370000009
20892,Streetcar,720,S-Line,February,2017,SAT,Fairmont Station,TX198146,TX198146,256.500000000000000,269.500000000000000
20893,Streetcar,720,S-Line,February,2017,SUN,300 East Station,TX198142,TX198142,61.200000000000003,60.000000000000000
20894,Streetcar,720,S-Line,February,2017,WKD,Sugarmont Station,TX198145,TX198145,121.081871300000003,130.160818699999993
20895,Streetcar,720,S-Line,March,2017,SAT,Sugarmont Station,TX198145,TX198145,127.250000000000000,131.083333300000021
20896,Streetcar,720,S-Line,March,2017,SUN,South Salt Lake City Station,TX198141,TX198141,39.500000000000000,30.500000000000000
20897,Streetcar,720,S-Line,March,2017,SAT,500 East Station,TX198143,TX198143,142.500000000000000,144.416666699999979
20898,Streetcar,720,S-Line,March,2017,WKD,500 East Station,TX198143,TX198143,172.695652200000012,159.826087000000001
20899,Streetcar,720,S-Line,March,2017,SAT,Fairmont Station,TX198146,TX198146,256.750000000000000,265.916666700000007
20900,Streetcar,720,S-Line,March,2017,WKD,300 East Station,TX198142,TX198142,100.521739099999991,99.260869569999997
20901,Streetcar,720,S-Line,March,2017,SUN,Central Pointe Station,TX198140,TX198140,406.750000000000000,388.000000000000000
20902,Streetcar,720,S-Line,March,2017,SUN,Sugarmont Station,TX198145,TX198145,105.500000000000000,117.750000000000000
20903,Streetcar,720,S-Line,March,2017,SUN,700 East Station,TX198144,TX198144,58.250000000000000,58.750000000000000
20904,Streetcar,720,S-Line,March,2017,SAT,Central Pointe Station,TX198140,TX198140,494.500000000000000,492.666666700000007
20905,Streetcar,720,S-Line,March,2017,SAT,South Salt Lake City Station,TX198141,TX198141,55.666666670000005,54.583333330000002
20906,Streetcar,720,S-Line,March,2017,WKD,Sugarmont Station,TX198145,TX198145,128.043478300000004,149.043478300000004
20907,Streetcar,720,S-Line,March,2017,WKD,South Salt Lake City Station,TX198141,TX198141,63.735177870000001,75.199604739999998
20908,Streetcar,720,S-Line,March,2017,SUN,300 East Station,TX198142,TX198142,59.750000000000000,62.500000000000000
20909,Streetcar,720,S-Line,March,2017,SUN,Fairmont Station,TX198146,TX198146,187.500000000000000,195.500000000000000
20910,Streetcar,720,S-Line,March,2017,WKD,Fairmont Station,TX198146,TX198146,278.843873499999972,276.029644300000029
20911,Streetcar,720,S-Line,March,2017,SAT,300 East Station,TX198142,TX198142,86.250000000000000,75.166666669999998
20912,Streetcar,720,S-Line,March,2017,SAT,700 East Station,TX198144,TX198144,103.333333299999993,102.416666700000007
20913,Streetcar,720,S-Line,March,2017,WKD,700 East Station,TX198144,TX198144,116.217391299999989,108.608695699999998
20914,Streetcar,720,S-Line,March,2017,SUN,500 East Station,TX198143,TX198143,114.250000000000000,118.250000000000000
20915,Streetcar,720,S-Line,March,2017,WKD,Central Pointe Station,TX198140,TX198140,577.069170000000099,569.179841900000042
20916,Streetcar,720,S-Line,April,2017,SAT,South Salt Lake City Station,TX198141,TX198141,54.000000000000000,51.799999999999997
20917,Streetcar,720,S-Line,April,2017,WKD,700 East Station,TX198144,TX198144,111.197527500000007,104.931318699999991
20918,Streetcar,720,S-Line,April,2017,SUN,Sugarmont Station,TX198145,TX198145,114.400000000000006,120.599999999999994
20919,Streetcar,720,S-Line,April,2017,WKD,Sugarmont Station,TX198145,TX198145,128.260714300000018,147.428571400000010
20920,Streetcar,720,S-Line,April,2017,WKD,South Salt Lake City Station,TX198141,TX198141,66.789285709999987,69.424999999999997
20921,Streetcar,720,S-Line,April,2017,SUN,300 East Station,TX198142,TX198142,63.600000000000001,64.200000000000003
20922,Streetcar,720,S-Line,April,2017,SUN,500 East Station,TX198143,TX198143,110.200000000000003,114.599999999999994
20923,Streetcar,720,S-Line,April,2017,WKD,300 East Station,TX198142,TX198142,101.200000000000003,94.542857139999995
20924,Streetcar,720,S-Line,April,2017,WKD,500 East Station,TX198143,TX198143,164.399175799999995,159.278021999999993
20925,Streetcar,720,S-Line,April,2017,SAT,Central Pointe Station,TX198140,TX198140,504.699999999999989,495.500000000000000
20926,Streetcar,720,S-Line,April,2017,SAT,700 East Station,TX198144,TX198144,106.799999999999997,101.400000000000006
20927,Streetcar,720,S-Line,April,2017,SAT,500 East Station,TX198143,TX198143,135.199999999999989,124.599999999999994
20928,Streetcar,720,S-Line,April,2017,SUN,Central Pointe Station,TX198140,TX198140,388.399999999999977,369.600000000000023
20929,Streetcar,720,S-Line,April,2017,WKD,Central Pointe Station,TX198140,TX198140,571.967857100000060,564.189285700000028
20930,Streetcar,720,S-Line,April,2017,SAT,300 East Station,TX198142,TX198142,76.200000000000003,72.200000000000003
20931,Streetcar,720,S-Line,April,2017,SAT,Fairmont Station,TX198146,TX198146,270.899999999999977,285.800000000000011
20932,Streetcar,720,S-Line,April,2017,SAT,Sugarmont Station,TX198145,TX198145,123.799999999999997,140.199999999999989
20933,Streetcar,720,S-Line,April,2017,WKD,Fairmont Station,TX198146,TX198146,271.646428600000036,275.649999999999977
20934,Streetcar,720,S-Line,April,2017,SUN,South Salt Lake City Station,TX198141,TX198141,35.200000000000003,32.799999999999997
20935,Streetcar,720,S-Line,April,2017,SUN,Fairmont Station,TX198146,TX198146,189.000000000000000,195.199999999999989
20936,Streetcar,720,S-Line,April,2017,SUN,700 East Station,TX198144,TX198144,53.399999999999999,57.200000000000003
20937,Streetcar,720,S-Line,May,2017,SUN,Sugarmont Station,TX198145,TX198145,103.200000000000003,123.000000000000000
20938,Streetcar,720,S-Line,May,2017,WKD,500 East Station,TX198143,TX198143,179.772727299999985,171.045454500000005
20939,Streetcar,720,S-Line,May,2017,WKD,Fairmont Station,TX198146,TX198146,282.363636400000019,294.227272699999958
20940,Streetcar,720,S-Line,May,2017,SAT,500 East Station,TX198143,TX198143,148.000000000000000,155.000000000000000
20941,Streetcar,720,S-Line,May,2017,WKD,300 East Station,TX198142,TX198142,101.409090900000010,96.772727270000004
20942,Streetcar,720,S-Line,May,2017,SAT,700 East Station,TX198144,TX198144,105.750000000000000,93.750000000000000
20943,Streetcar,720,S-Line,May,2017,SUN,700 East Station,TX198144,TX198144,57.200000000000003,54.200000000000003
20944,Streetcar,720,S-Line,May,2017,WKD,Central Pointe Station,TX198140,TX198140,582.699134200000003,584.770562799999993
20945,Streetcar,720,S-Line,May,2017,SUN,South Salt Lake City Station,TX198141,TX198141,39.200000000000003,35.600000000000001
20946,Streetcar,720,S-Line,May,2017,WKD,South Salt Lake City Station,TX198141,TX198141,72.454545449999998,71.681818179999993
20947,Streetcar,720,S-Line,May,2017,WKD,700 East Station,TX198144,TX198144,123.590909100000005,108.181818199999995
20948,Streetcar,720,S-Line,May,2017,SAT,Fairmont Station,TX198146,TX198146,280.500000000000000,291.250000000000000
20949,Streetcar,720,S-Line,May,2017,SUN,300 East Station,TX198142,TX198142,70.799999999999997,54.600000000000001
20950,Streetcar,720,S-Line,May,2017,SAT,300 East Station,TX198142,TX198142,89.750000000000000,68.000000000000000
