objectid,mode,lineabbr,route,month_,year_,servicetype,stopname,stopabbrone,stopabbrtwo,avgboardings,avgalightings
2492,Commuter Rail,750,FrontRunner,8,2023,WKD,Vineyard Station,FR800022,FR800022,342.715238,329.5239666
2469,Commuter Rail,750,FrontRunner,8,2023,SAT,Woods Cross Station,FR301085,FR301085,312.25,262
2474,Commuter Rail,750,FrontRunner,8,2023,WKD,Woods Cross Station,FR301085,FR301085,501.6963668,484.0847047
2503,Commuter Rail,750,FrontRunner,9,2023,SAT,American Fork Station,FR801160,FR801160,319.7777778,294.3055556
2496,Commuter Rail,750,FrontRunner,9,2023,WKD,American Fork Station,FR801160,FR801160,680.9745803,620.2870975
2500,Commuter Rail,750,FrontRunner,9,2023,SAT,Clearfield Station,FR301081,FR301081,354,336.625
2499,Commuter Rail,750,FrontRunner,9,2023,WKD,Clearfield Station,FR301081,FR301081,592.4481536,517.7515351
2525,Commuter Rail,750,FrontRunner,9,2023,SAT,Draper Station,FR198022,FR198022,282.3333333,235.2083333
2513,Commuter Rail,750,FrontRunner,9,2023,WKD,Draper Station,FR198022,FR198022,655.6267165,631.6729868
2523,Commuter Rail,750,FrontRunner,9,2023,SAT,Farmington Station,FR301084,FR301084,596.25,602.0416667
2495,Commuter Rail,750,FrontRunner,9,2023,WKD,Farmington Station,FR301084,FR301084,421.437383,419.1735329
2518,Commuter Rail,750,FrontRunner,9,2023,SAT,Layton Station,FR301082,FR301082,402.9583333,400.375
2522,Commuter Rail,750,FrontRunner,9,2023,WKD,Layton Station,FR301082,FR301082,616.790725,591.9388227
2498,Commuter Rail,750,FrontRunner,9,2023,SAT,Lehi Station,FR801159,FR801159,449.0277778,422
2512,Commuter Rail,750,FrontRunner,9,2023,WKD,Lehi Station,FR801159,FR801159,1146.184498,1089.314199
2497,Commuter Rail,750,FrontRunner,9,2023,SAT,Murray Central Station,FR198021,FR198021,767.0416667,743.2916667
2506,Commuter Rail,750,FrontRunner,9,2023,WKD,Murray Central Station,FR198021,FR198021,1690.445265,1639.633606
2502,Commuter Rail,750,FrontRunner,9,2023,SAT,North Temple Station,FR198030,FR198030,1222.902778,1279.319444
2508,Commuter Rail,750,FrontRunner,9,2023,WKD,North Temple Station,FR198030,FR198030,2209.382026,2298.357108
2505,Commuter Rail,750,FrontRunner,9,2023,SAT,Ogden Central Station,FR601084,FR601084,939.4583333,1060.083333
2521,Commuter Rail,750,FrontRunner,9,2023,WKD,Ogden Central Station,FR601084,FR601084,1120.948098,1248.472657
2510,Commuter Rail,750,FrontRunner,9,2023,SAT,Orem Central Station,FR801163,FR801163,635.75,529.0416667
2524,Commuter Rail,750,FrontRunner,9,2023,WKD,Orem Central Station,FR801163,FR801163,1435.812326,1402.847878
2494,Commuter Rail,750,FrontRunner,9,2023,SAT,Provo Central Station,FR801164,FR801164,1127.166667,1204.375
2516,Commuter Rail,750,FrontRunner,9,2023,WKD,Provo Central Station,FR801164,FR801164,2033.15438,2080.020722
2507,Commuter Rail,750,FrontRunner,9,2023,SAT,Roy Station,FR601085,FR601085,275.1666667,254.7916667
2515,Commuter Rail,750,FrontRunner,9,2023,WKD,Roy Station,FR601085,FR601085,444.3407972,405.2155723
2511,Commuter Rail,750,FrontRunner,9,2023,SAT,Salt Lake Central Station,FR101393,FR101393,925.5833333,959.375
2517,Commuter Rail,750,FrontRunner,9,2023,WKD,Salt Lake Central Station,FR101393,FR101393,1190.884616,1349.059776
2501,Commuter Rail,750,FrontRunner,9,2023,SAT,South Jordan Station,FR198023,FR198023,289.75,299.7916667
2514,Commuter Rail,750,FrontRunner,9,2023,WKD,South Jordan Station,FR198023,FR198023,671.1390067,661.0138373
2519,Commuter Rail,750,FrontRunner,9,2023,SAT,Vineyard Station,FR800022,FR800022,201.25,165.625
2520,Commuter Rail,750,FrontRunner,9,2023,WKD,Vineyard Station,FR800022,FR800022,388.7667243,382.2021096
2509,Commuter Rail,750,FrontRunner,9,2023,SAT,Woods Cross Station,FR301085,FR301085,299.3333333,296.3333333
2504,Commuter Rail,750,FrontRunner,9,2023,WKD,Woods Cross Station,FR301085,FR301085,533.9230642,497.3574458
2527,Commuter Rail,750,FrontRunner,10,2023,SAT,American Fork Station,FR801160,FR801160,275,224
2556,Commuter Rail,750,FrontRunner,10,2023,WKD,American Fork Station,FR801160,FR801160,634.5105101,578.1882116
2549,Commuter Rail,750,FrontRunner,10,2023,SAT,Clearfield Station,FR301081,FR301081,326.5,295.25
2541,Commuter Rail,750,FrontRunner,10,2023,WKD,Clearfield Station,FR301081,FR301081,571.6000709,481.4213313
2529,Commuter Rail,750,FrontRunner,10,2023,SAT,Draper Station,FR198022,FR198022,254.25,230.75
2545,Commuter Rail,750,FrontRunner,10,2023,WKD,Draper Station,FR198022,FR198022,649.1892246,629.1696204
2547,Commuter Rail,750,FrontRunner,10,2023,SAT,Farmington Station,FR301084,FR301084,676.5,727.25
2542,Commuter Rail,750,FrontRunner,10,2023,WKD,Farmington Station,FR301084,FR301084,428.6955591,400.8698425
2548,Commuter Rail,750,FrontRunner,10,2023,SAT,Layton Station,FR301082,FR301082,376,396
2540,Commuter Rail,750,FrontRunner,10,2023,WKD,Layton Station,FR301082,FR301082,577.8345068,567.7746143
2528,Commuter Rail,750,FrontRunner,10,2023,SAT,Lehi Station,FR801159,FR801159,443.75,380.75
2554,Commuter Rail,750,FrontRunner,10,2023,WKD,Lehi Station,FR801159,FR801159,1118.783711,1034.252301
2526,Commuter Rail,750,FrontRunner,10,2023,SAT,Murray Central Station,FR198021,FR198021,802.5,786.5
2538,Commuter Rail,750,FrontRunner,10,2023,WKD,Murray Central Station,FR198021,FR198021,1612.141231,1561.628847
2546,Commuter Rail,750,FrontRunner,10,2023,SAT,North Temple Station,FR198030,FR198030,944,940
2535,Commuter Rail,750,FrontRunner,10,2023,WKD,North Temple Station,FR198030,FR198030,2181.316648,2281.244346
2544,Commuter Rail,750,FrontRunner,10,2023,SAT,Ogden Central Station,FR601084,FR601084,834.5,960.25
2552,Commuter Rail,750,FrontRunner,10,2023,WKD,Ogden Central Station,FR601084,FR601084,1094.211961,1210.398022
2533,Commuter Rail,750,FrontRunner,10,2023,SAT,Orem Central Station,FR801163,FR801163,606,487.5
2543,Commuter Rail,750,FrontRunner,10,2023,WKD,Orem Central Station,FR801163,FR801163,1298.693568,1253.659896
2537,Commuter Rail,750,FrontRunner,10,2023,SAT,Provo Central Station,FR801164,FR801164,1067.75,1139.75
2534,Commuter Rail,750,FrontRunner,10,2023,WKD,Provo Central Station,FR801164,FR801164,1929.044445,1999.250316
2550,Commuter Rail,750,FrontRunner,10,2023,SAT,Roy Station,FR601085,FR601085,239.25,245.75
2530,Commuter Rail,750,FrontRunner,10,2023,WKD,Roy Station,FR601085,FR601085,426.7357196,391.6250178
2531,Commuter Rail,750,FrontRunner,10,2023,SAT,Salt Lake Central Station,FR101393,FR101393,691.75,752.25
2557,Commuter Rail,750,FrontRunner,10,2023,WKD,Salt Lake Central Station,FR101393,FR101393,1079.88999,1247.762441
2536,Commuter Rail,750,FrontRunner,10,2023,SAT,South Jordan Station,FR198023,FR198023,293,279.5
2555,Commuter Rail,750,FrontRunner,10,2023,WKD,South Jordan Station,FR198023,FR198023,649.5929165,650.4725253
2551,Commuter Rail,750,FrontRunner,10,2023,SAT,Vineyard Station,FR800022,FR800022,166,147
2532,Commuter Rail,750,FrontRunner,10,2023,WKD,Vineyard Station,FR800022,FR800022,387.2824456,384.0649627
2553,Commuter Rail,750,FrontRunner,10,2023,SAT,Woods Cross Station,FR301085,FR301085,289.75,294
2539,Commuter Rail,750,FrontRunner,10,2023,WKD,Woods Cross Station,FR301085,FR301085,518.9055393,482.4865843
2565,Commuter Rail,750,FrontRunner,11,2023,SAT,American Fork Station,FR801160,FR801160,213.7333333,210.4666667
2569,Commuter Rail,750,FrontRunner,11,2023,WKD,American Fork Station,FR801160,FR801160,627.4987562,590.0764063
2575,Commuter Rail,750,FrontRunner,11,2023,SAT,Clearfield Station,FR301081,FR301081,272.2,246.2
2581,Commuter Rail,750,FrontRunner,11,2023,WKD,Clearfield Station,FR301081,FR301081,545.2810606,465.8406321
2560,Commuter Rail,750,FrontRunner,11,2023,SAT,Draper Station,FR198022,FR198022,193.6666667,179.2666667
2564,Commuter Rail,750,FrontRunner,11,2023,WKD,Draper Station,FR198022,FR198022,594.081874,578.5656827
2572,Commuter Rail,750,FrontRunner,11,2023,SAT,Farmington Station,FR301084,FR301084,357.5333333,328.3333333
2574,Commuter Rail,750,FrontRunner,11,2023,WKD,Farmington Station,FR301084,FR301084,378.0335614,342.6734349
2582,Commuter Rail,750,FrontRunner,11,2023,SAT,Layton Station,FR301082,FR301082,362.4,355.2666667
2558,Commuter Rail,750,FrontRunner,11,2023,WKD,Layton Station,FR301082,FR301082,551.6839787,550.0435895
2568,Commuter Rail,750,FrontRunner,11,2023,SAT,Lehi Station,FR801159,FR801159,323.2666667,333.9333333
2585,Commuter Rail,750,FrontRunner,11,2023,WKD,Lehi Station,FR801159,FR801159,1127.994452,1049.094914
2579,Commuter Rail,750,FrontRunner,11,2023,SAT,Murray Central Station,FR198021,FR198021,634.6666667,638.6
2584,Commuter Rail,750,FrontRunner,11,2023,WKD,Murray Central Station,FR198021,FR198021,1584.848799,1560.574895
2562,Commuter Rail,750,FrontRunner,11,2023,SAT,North Temple Station,FR198030,FR198030,953.4666667,906.8
2580,Commuter Rail,750,FrontRunner,11,2023,WKD,North Temple Station,FR198030,FR198030,2105.921214,2266.682319
2573,Commuter Rail,750,FrontRunner,11,2023,SAT,Ogden Central Station,FR601084,FR601084,763.6666667,790.7333333
2563,Commuter Rail,750,FrontRunner,11,2023,WKD,Ogden Central Station,FR601084,FR601084,1064.231574,1129.124146
2576,Commuter Rail,750,FrontRunner,11,2023,SAT,Orem Central Station,FR801163,FR801163,498.2,467.2
2567,Commuter Rail,750,FrontRunner,11,2023,WKD,Orem Central Station,FR801163,FR801163,1242.403653,1205.750795
2571,Commuter Rail,750,FrontRunner,11,2023,SAT,Provo Central Station,FR801164,FR801164,942.7333333,1065
2577,Commuter Rail,750,FrontRunner,11,2023,WKD,Provo Central Station,FR801164,FR801164,1934.401289,1920.782911
2587,Commuter Rail,750,FrontRunner,11,2023,SAT,Roy Station,FR601085,FR601085,206.6666667,185.0666667
2559,Commuter Rail,750,FrontRunner,11,2023,WKD,Roy Station,FR601085,FR601085,421.2135968,387.7893484
2570,Commuter Rail,750,FrontRunner,11,2023,SAT,Salt Lake Central Station,FR101393,FR101393,595.4666667,673.2
2561,Commuter Rail,750,FrontRunner,11,2023,WKD,Salt Lake Central Station,FR101393,FR101393,1019.531464,1195.904696
2578,Commuter Rail,750,FrontRunner,11,2023,SAT,South Jordan Station,FR198023,FR198023,237.4666667,231.6666667
2583,Commuter Rail,750,FrontRunner,11,2023,WKD,South Jordan Station,FR198023,FR198023,614.5310779,615.2374478
2588,Commuter Rail,750,FrontRunner,11,2023,SAT,Vineyard Station,FR800022,FR800022,165.6666667,131.7333333
2586,Commuter Rail,750,FrontRunner,11,2023,WKD,Vineyard Station,FR800022,FR800022,371.5743923,365.295942
2566,Commuter Rail,750,FrontRunner,11,2023,SAT,Woods Cross Station,FR301085,FR301085,265.6666667,243.4
2589,Commuter Rail,750,FrontRunner,11,2023,WKD,Woods Cross Station,FR301085,FR301085,500.7077368,463.0835895
2619,Commuter Rail,750,FrontRunner,12,2023,SAT,American Fork Station,FR801160,FR801160,252.6,234.1
2617,Commuter Rail,750,FrontRunner,12,2023,WKD,American Fork Station,FR801160,FR801160,488.2772523,461.3156699
2613,Commuter Rail,750,FrontRunner,12,2023,SAT,Clearfield Station,FR301081,FR301081,259.15,220.15
2621,Commuter Rail,750,FrontRunner,12,2023,WKD,Clearfield Station,FR301081,FR301081,482.3826152,400.2051204
2605,Commuter Rail,750,FrontRunner,12,2023,SAT,Draper Station,FR198022,FR198022,184.15,164.1
2606,Commuter Rail,750,FrontRunner,12,2023,WKD,Draper Station,FR198022,FR198022,478.4586197,472.8473194
2595,Commuter Rail,750,FrontRunner,12,2023,SAT,Farmington Station,FR301084,FR301084,323.5,264.6
2599,Commuter Rail,750,FrontRunner,12,2023,WKD,Farmington Station,FR301084,FR301084,376.1433841,336.8618705
2612,Commuter Rail,750,FrontRunner,12,2023,SAT,Layton Station,FR301082,FR301082,312.4,299.6
2615,Commuter Rail,750,FrontRunner,12,2023,WKD,Layton Station,FR301082,FR301082,502.0153216,471.9973357
2616,Commuter Rail,750,FrontRunner,12,2023,SAT,Lehi Station,FR801159,FR801159,361.6,351.6
2610,Commuter Rail,750,FrontRunner,12,2023,WKD,Lehi Station,FR801159,FR801159,840.978323,784.5944281
2611,Commuter Rail,750,FrontRunner,12,2023,SAT,Murray Central Station,FR198021,FR198021,665.85,659.6
2620,Commuter Rail,750,FrontRunner,12,2023,WKD,Murray Central Station,FR198021,FR198021,1203.709988,1184.558097
2593,Commuter Rail,750,FrontRunner,12,2023,SAT,North Temple Station,FR198030,FR198030,1024.55,1134.05
2594,Commuter Rail,750,FrontRunner,12,2023,WKD,North Temple Station,FR198030,FR198030,1800.958352,1985.811328
2591,Commuter Rail,750,FrontRunner,12,2023,SAT,Ogden Central Station,FR601084,FR601084,858.2,957
2596,Commuter Rail,750,FrontRunner,12,2023,WKD,Ogden Central Station,FR601084,FR601084,1023.202854,1061.302235
2608,Commuter Rail,750,FrontRunner,12,2023,SAT,Orem Central Station,FR801163,FR801163,555.35,446.65
2590,Commuter Rail,750,FrontRunner,12,2023,WKD,Orem Central Station,FR801163,FR801163,853.1217509,793.7239553
2597,Commuter Rail,750,FrontRunner,12,2023,SAT,Provo Central Station,FR801164,FR801164,1085.3,1164.15
2601,Commuter Rail,750,FrontRunner,12,2023,WKD,Provo Central Station,FR801164,FR801164,1728.86857,1715.604856
2604,Commuter Rail,750,FrontRunner,12,2023,SAT,Roy Station,FR601085,FR601085,208.65,207.55
2618,Commuter Rail,750,FrontRunner,12,2023,WKD,Roy Station,FR601085,FR601085,366.7632774,328.6389947
2609,Commuter Rail,750,FrontRunner,12,2023,SAT,Salt Lake Central Station,FR101393,FR101393,765.65,787.15
2600,Commuter Rail,750,FrontRunner,12,2023,WKD,Salt Lake Central Station,FR101393,FR101393,949.9587057,1139.286021
2603,Commuter Rail,750,FrontRunner,12,2023,SAT,South Jordan Station,FR198023,FR198023,235.7,239.3
2598,Commuter Rail,750,FrontRunner,12,2023,WKD,South Jordan Station,FR198023,FR198023,486.7690342,480.204409
2592,Commuter Rail,750,FrontRunner,12,2023,SAT,Vineyard Station,FR800022,FR800022,164.55,153.1
2602,Commuter Rail,750,FrontRunner,12,2023,WKD,Vineyard Station,FR800022,FR800022,319.1293068,320.5298192
2607,Commuter Rail,750,FrontRunner,12,2023,SAT,Woods Cross Station,FR301085,FR301085,260.9,235.4
2614,Commuter Rail,750,FrontRunner,12,2023,WKD,Woods Cross Station,FR301085,FR301085,426.5894283,387.7940325
2631,Commuter Rail,750,FrontRunner,1,2024,SAT,American Fork Station,FR801160,FR801160,224,220
2649,Commuter Rail,750,FrontRunner,1,2024,WKD,American Fork Station,FR801160,FR801160,589.2928154,548.344892
2639,Commuter Rail,750,FrontRunner,1,2024,SAT,Clearfield Station,FR301081,FR301081,244,226.6
2622,Commuter Rail,750,FrontRunner,1,2024,WKD,Clearfield Station,FR301081,FR301081,512.1586466,428.2044576
2632,Commuter Rail,750,FrontRunner,1,2024,SAT,Draper Station,FR198022,FR198022,179.2,165
2643,Commuter Rail,750,FrontRunner,1,2024,WKD,Draper Station,FR198022,FR198022,593.8748538,570.3367407
2652,Commuter Rail,750,FrontRunner,1,2024,SAT,Farmington Station,FR301084,FR301084,287,249.2
2636,Commuter Rail,750,FrontRunner,1,2024,WKD,Farmington Station,FR301084,FR301084,351.682667,320.3425031
2624,Commuter Rail,750,FrontRunner,1,2024,SAT,Layton Station,FR301082,FR301082,314.8,318.2
2625,Commuter Rail,750,FrontRunner,1,2024,WKD,Layton Station,FR301082,FR301082,527.2539603,518.2379779
2630,Commuter Rail,750,FrontRunner,1,2024,SAT,Lehi Station,FR801159,FR801159,319.4,300.2
2645,Commuter Rail,750,FrontRunner,1,2024,WKD,Lehi Station,FR801159,FR801159,1007.815163,957.5993376
2633,Commuter Rail,750,FrontRunner,1,2024,SAT,Murray Central Station,FR198021,FR198021,659.6,601
2638,Commuter Rail,750,FrontRunner,1,2024,WKD,Murray Central Station,FR198021,FR198021,1461.89161,1412.744003
2653,Commuter Rail,750,FrontRunner,1,2024,SAT,North Temple Station,FR198030,FR198030,995.8,853.8
2640,Commuter Rail,750,FrontRunner,1,2024,WKD,North Temple Station,FR198030,FR198030,2128.774396,2109.973937
2642,Commuter Rail,750,FrontRunner,1,2024,SAT,Ogden Central Station,FR601084,FR601084,723.8,834.6
2641,Commuter Rail,750,FrontRunner,1,2024,WKD,Ogden Central Station,FR601084,FR601084,1043.871882,1074.648168
2644,Commuter Rail,750,FrontRunner,1,2024,SAT,Orem Central Station,FR801163,FR801163,464.4,438.2
2628,Commuter Rail,750,FrontRunner,1,2024,WKD,Orem Central Station,FR801163,FR801163,1196.970856,1196.102381
2651,Commuter Rail,750,FrontRunner,1,2024,SAT,Provo Central Station,FR801164,FR801164,886,1120.4
2629,Commuter Rail,750,FrontRunner,1,2024,WKD,Provo Central Station,FR801164,FR801164,1866.56941,2001.600213
2646,Commuter Rail,750,FrontRunner,1,2024,SAT,Roy Station,FR601085,FR601085,194.4,191.8
2634,Commuter Rail,750,FrontRunner,1,2024,WKD,Roy Station,FR601085,FR601085,377.8243804,338.2483471
2637,Commuter Rail,750,FrontRunner,1,2024,SAT,Salt Lake Central Station,FR101393,FR101393,635.2,643
2623,Commuter Rail,750,FrontRunner,1,2024,WKD,Salt Lake Central Station,FR101393,FR101393,998.1057008,1203.099519
2650,Commuter Rail,750,FrontRunner,1,2024,SAT,South Jordan Station,FR198023,FR198023,223.2,217.8
2635,Commuter Rail,750,FrontRunner,1,2024,WKD,South Jordan Station,FR198023,FR198023,579.4386383,573.7408342
2626,Commuter Rail,750,FrontRunner,1,2024,SAT,Vineyard Station,FR800022,FR800022,148.6,139.4
2627,Commuter Rail,750,FrontRunner,1,2024,WKD,Vineyard Station,FR800022,FR800022,358.4566714,369.7051856
2647,Commuter Rail,750,FrontRunner,1,2024,SAT,Woods Cross Station,FR301085,FR301085,255.6,230.6
2648,Commuter Rail,750,FrontRunner,1,2024,WKD,Woods Cross Station,FR301085,FR301085,454.5892509,426.1524585
2655,Commuter Rail,750,FrontRunner,2,2024,SAT,American Fork Station,FR801160,FR801160,257.2666667,223.4666667
2661,Commuter Rail,750,FrontRunner,2,2024,WKD,American Fork Station,FR801160,FR801160,609.039693,573.5412461
2658,Commuter Rail,750,FrontRunner,2,2024,SAT,Clearfield Station,FR301081,FR301081,278.5333333,241.8666667
2664,Commuter Rail,750,FrontRunner,2,2024,WKD,Clearfield Station,FR301081,FR301081,522.3642269,418.8447798
2662,Commuter Rail,750,FrontRunner,2,2024,SAT,Draper Station,FR198022,FR198022,200.8,209.7333333
2665,Commuter Rail,750,FrontRunner,2,2024,WKD,Draper Station,FR198022,FR198022,582.4136017,581.3012092
2654,Commuter Rail,750,FrontRunner,2,2024,SAT,Farmington Station,FR301084,FR301084,338.2,316.8666667
2667,Commuter Rail,750,FrontRunner,2,2024,WKD,Farmington Station,FR301084,FR301084,369.5303062,331.2077124
2660,Commuter Rail,750,FrontRunner,2,2024,SAT,Layton Station,FR301082,FR301082,350.8666667,325.2666667
2673,Commuter Rail,750,FrontRunner,2,2024,WKD,Layton Station,FR301082,FR301082,539.3274544,514.2064594
2656,Commuter Rail,750,FrontRunner,2,2024,SAT,Lehi Station,FR801159,FR801159,345.6,326.0666667
2685,Commuter Rail,750,FrontRunner,2,2024,WKD,Lehi Station,FR801159,FR801159,1043.290474,976.189214
2674,Commuter Rail,750,FrontRunner,2,2024,SAT,Murray Central Station,FR198021,FR198021,670.8666667,681.5333333
2680,Commuter Rail,750,FrontRunner,2,2024,WKD,Murray Central Station,FR198021,FR198021,1480.563763,1462.676557
2675,Commuter Rail,750,FrontRunner,2,2024,SAT,North Temple Station,FR198030,FR198030,849.6666667,841.1333333
2657,Commuter Rail,750,FrontRunner,2,2024,WKD,North Temple Station,FR198030,FR198030,2146.828969,2251.190676
2659,Commuter Rail,750,FrontRunner,2,2024,SAT,Ogden Central Station,FR601084,FR601084,789.6,857.2
2678,Commuter Rail,750,FrontRunner,2,2024,WKD,Ogden Central Station,FR601084,FR601084,1057.053918,1067.942189
2669,Commuter Rail,750,FrontRunner,2,2024,SAT,Orem Central Station,FR801163,FR801163,487.6666667,428.4
2683,Commuter Rail,750,FrontRunner,2,2024,WKD,Orem Central Station,FR801163,FR801163,1257.343742,1243.604932
2682,Commuter Rail,750,FrontRunner,2,2024,SAT,Provo Central Station,FR801164,FR801164,910.7333333,1048.4
2677,Commuter Rail,750,FrontRunner,2,2024,WKD,Provo Central Station,FR801164,FR801164,1935.945842,1990.61078
2672,Commuter Rail,750,FrontRunner,2,2024,SAT,Roy Station,FR601085,FR601085,201.5333333,178.2666667
2684,Commuter Rail,750,FrontRunner,2,2024,WKD,Roy Station,FR601085,FR601085,395.2065041,346.0044634
2670,Commuter Rail,750,FrontRunner,2,2024,SAT,Salt Lake Central Station,FR101393,FR101393,673.8,687.6
2679,Commuter Rail,750,FrontRunner,2,2024,WKD,Salt Lake Central Station,FR101393,FR101393,993.474926,1212.448955
2676,Commuter Rail,750,FrontRunner,2,2024,SAT,South Jordan Station,FR198023,FR198023,240.4666667,246.6
2668,Commuter Rail,750,FrontRunner,2,2024,WKD,South Jordan Station,FR198023,FR198023,599.3142398,596.5434013
